Epoch,Loss
0,3523.586012377322
1,3517.5455511982805
2,3508.7127440594177
3,3497.319542684607
4,3484.5022866040345
5,3471.5761846331557
6,3459.3763077174317
7,3448.2062625143576
8,3438.1134534839166
9,3429.0406155396913
10,3420.980916785505
11,3413.98377309516
12,3407.9762717303215
13,3403.2068756782787
14,3399.774475581256
15,3397.5070077171677
16,3396.0941043837925
17,3395.2434923945125
18,3394.732950464676
19,3394.418480685142
20,3394.2202472647573
21,3394.090951536313
22,3394.0023061047664
23,3393.9381884782947
24,3393.8884215543367
25,3393.846205006153
26,3393.8080594236467
27,3393.7723493405288
28,3393.7364236543867
29,3393.6995248170806
30,3393.661433191796
31,3393.6221577228544
32,3393.581345311131
33,3393.5390819255385
34,3393.4954641186723
35,3393.450665598091
36,3393.4047848253767
37,3393.3578793917204
38,3393.3099064911057
39,3393.2608680790477
40,3393.2108059832153
41,3393.1600845715875
42,3393.1087514072287
43,3393.056655633169
44,3393.0037833681936
45,3392.9501573417624
46,3392.8958096839315
47,3392.8405558181184
48,3392.7842755616616
49,3392.726921761657
50,3392.6684802994687
51,3392.608733740338
52,3392.547826813799
53,3392.4853793135558
54,3392.4215668604047
55,3392.356352925801
56,3392.2895030923532
57,3392.2210255716686
58,3392.15068030814
59,3392.0784697620934
60,3392.004309217725
61,3391.927963578237
62,3391.8494488705837
63,3391.7686324753877
64,3391.68592415338
65,3391.6006698489714
66,3391.5126238981456
67,3391.421973526142
68,3391.3285493978165
69,3391.2320123824757
70,3391.1323344503153
71,3391.0292320856265
72,3390.9224240179633
73,3390.812459934229
74,3390.7003004466465
75,3390.5847220881474
76,3390.4654904624313
77,3390.342829883984
78,3390.2165466486426
79,3390.0865854447
80,3389.9536614270837
81,3389.818489215195
82,3389.7352526685877
83,3389.634208732229
84,3389.5314100381206
85,3389.4251632752926
86,3389.316349002135
87,3389.2068106964707
88,3389.0964620801365
89,3388.9848945460267
90,3388.871912789814
91,3388.759133958678
92,3388.6457308032254
93,3388.5312977979843
94,3388.4155997060957
95,3388.299490109398
96,3388.183191685025
97,3388.0667512982723
98,3387.9497222615073
99,3387.832508531205
100,3387.715703058399
101,3387.599510595892
102,3387.4840824242933
103,3387.3699779507883
104,3387.256751485652
105,3387.1448855507806
106,3387.0338620781686
107,3386.9230828106256
108,3386.812300573644
109,3386.7016993195753
110,3386.5911770597563
111,3386.4804818823222
112,3386.369560540529
113,3386.2579215368473
114,3386.1461073698283
115,3386.0351637510703
116,3385.9239569692254
117,3385.8122984017405
118,3385.700656919728
119,3385.5877417867355
120,3385.4732778492157
121,3385.3581908542415
122,3385.2426019017894
123,3385.1258440772244
124,3385.008156278127
125,3384.889728323149
126,3384.7714023871126
127,3384.6526424041153
128,3384.532928243344
129,3384.4124054616614
130,3384.2908222630585
131,3384.1679479413297
132,3384.0437719900697
133,3383.918089533347
134,3383.791499622462
135,3383.663494198169
136,3383.5331080296746
137,3383.4001902138843
138,3383.2658088339786
139,3383.1300211938697
140,3382.99267223085
141,3382.8538530912456
142,3382.71346045443
143,3382.572002149312
144,3382.4305206953263
145,3382.2904042749697
146,3382.1502339119597
147,3382.0106009271394
148,3381.8716374902842
149,3381.733059327422
150,3381.594487846822
151,3381.45651690459
152,3381.3198667933357
153,3381.184356436114
154,3381.0499930387423
155,3380.9167804715566
156,3380.7843454059475
157,3380.6536879603855
158,3380.5242619901683
159,3380.3963618766907
160,3380.270326158886
161,3380.146756857834
162,3380.0253036045788
163,3379.905924343036
164,3379.787827729355
165,3379.670946493492
166,3379.5551197669974
167,3379.4404695876337
168,3379.326808825652
169,3379.2138452075933
170,3379.1014735508384
171,3378.9904122718935
172,3378.880254864413
173,3378.7702802190815
174,3378.6599056660175
175,3378.5488862469983
176,3378.4373115275407
177,3378.325096116453
178,3378.2128682531406
179,3378.1004638704794
180,3377.9862034124435
181,3377.870685926194
182,3377.755641775535
183,3377.6402766704928
184,3377.523851431208
185,3377.4062256679413
186,3377.288215874074
187,3377.169429309534
188,3377.0499718660026
189,3376.9285833745785
190,3376.805512031046
191,3376.6806028392875
192,3376.553543988258
193,3376.4240998275864
194,3376.293739019973
195,3376.161638289615
196,3376.0281367711104
197,3375.8930521989732
198,3375.7565436070977
199,3375.619488272769
200,3375.4829196946484
201,3375.3457832598765
202,3375.209025905146
203,3375.0730621636417
204,3374.937894301723
205,3374.8029543815
206,3374.668962441404
207,3374.537129831278
208,3374.4077327678096
209,3374.2801055282166
210,3374.1533281700586
211,3374.02757156835
212,3373.9026675774253
213,3373.779641529097
214,3373.6576065104427
215,3373.538164333226
216,3373.419958478983
217,3373.304270514762
218,3373.1901197947795
219,3373.077656808983
220,3372.966570843198
221,3372.8578832419544
222,3372.750390311931
223,3372.644426728616
224,3372.539892153397
225,3372.437410965864
226,3372.336221712087
227,3372.235196684147
228,3372.134032240523
229,3372.032532764137
230,3371.9371773508715
231,3371.8617436333793
232,3371.790447066107
233,3371.6877627293275
234,3371.5841995448577
235,3371.491727067777
236,3371.404001879942
237,3371.310271604851
238,3371.211766152929
239,3371.113270249599
240,3371.0151912162905
241,3370.9233853877718
242,3370.842316291843
243,3370.7541021609177
244,3370.644755560439
245,3370.536605298824
246,3370.4360392719764
247,3370.3339895681165
248,3370.2263381291204
249,3370.1138159543752
250,3370.002891511457
251,3369.891034714615
252,3369.7895539389488
253,3369.695964001103
254,3369.5983000609344
255,3369.477010035904
256,3369.354779209521
257,3369.242378956807
258,3369.131921609049
259,3369.016971419856
260,3368.8974959396132
261,3368.7777178551987
262,3368.6609581001276
263,3368.5488311804984
264,3368.4429128282113
265,3368.3278278054154
266,3368.220849075904
267,3368.117596847394
268,3368.0196553871315
269,3367.9117363723726
270,3367.8041731688895
271,3367.7005540211253
272,3367.5983192398944
273,3367.496312935785
274,3367.3949548414935
275,3367.2956346100914
276,3367.1992082615598
277,3367.104952288472
278,3367.029243646544
279,3366.950945511949
280,3366.8800703454863
281,3366.792093853539
282,3366.7006282188536
283,3366.6161270959306
284,3366.5369263422494
285,3366.458104989432
286,3366.375378061349
287,3366.29138105179
288,3366.2079231660773
289,3366.1255165845896
290,3366.04129016162
291,3365.955311365674
292,3365.8702607589203
293,3365.806828070603
294,3365.7175348824007
295,3365.6520685000532
296,3365.5711648165234
297,3365.47901706681
298,3365.3901315912444
299,3365.3057133137518
300,3365.220742531859
301,3365.1317369433523
302,3365.0392919740693
303,3364.944826919778
304,3364.849999943944
305,3364.753296617747
306,3364.652867827712
307,3364.5488395940697
308,3364.4428718085724
309,3364.335365233464
310,3364.225117772192
311,3364.1253438142676
312,3364.02214709595
313,3363.9288866669112
314,3363.814756317347
315,3363.6922472605393
316,3363.577043817823
317,3363.467087277291
318,3363.3554188601925
319,3363.2403581464823
320,3363.1278460448984
321,3363.0165548100017
322,3362.905050430434
323,3362.8027600444943
324,3362.704288420175
325,3362.6077814545224
326,3362.4986411557793
327,3362.3901846284734
328,3362.288453871416
329,3362.189458440001
330,3362.0918357933206
331,3361.991611706477
332,3361.901441263885
333,3361.8105365871897
334,3361.717055019711
335,3361.6259035892363
336,3361.5552957801715
337,3361.469315746351
338,3361.4029050856766
339,3361.3238236862803
340,3361.239733332607
341,3361.1603806699986
342,3361.0869647811974
343,3361.0145060528343
344,3360.9390811664935
345,3360.8624202366273
346,3360.7864518487813
347,3360.710865808173
348,3360.634277916076
349,3360.557093155725
350,3360.478842065497
351,3360.3998107688903
352,3360.318800637337
353,3360.236833918612
354,3360.15585601668
355,3360.074797881937
356,3359.993977831344
357,3359.906643080188
358,3359.818169791113
359,3359.745089567264
360,3359.6538168764223
361,3359.5790801668554
362,3359.4926770372094
363,3359.3983135683416
364,3359.303620070987
365,3359.2101216392243
366,3359.113445446369
367,3359.011760025048
368,3358.9066081302417
369,3358.800856986327
370,3358.6936513174333
371,3358.583315618519
372,3358.4715305689692
373,3358.359015725795
374,3358.2465652969963
375,3358.133515747971
376,3358.035897879143
377,3357.9427383638126
378,3357.8529371515815
379,3357.74292165052
380,3357.63326834925
381,3357.5346322941045
382,3357.440692185021
383,3357.3450883800074
384,3357.2474296091523
385,3357.152270763358
386,3357.0612486013415
387,3356.971945749897
388,3356.8839878775193
389,3356.821044081731
390,3356.738575742918
391,3356.6785029676444
392,3356.602566464401
393,3356.5219140023733
394,3356.4480564566647
395,3356.3810775067664
396,3356.3152782392253
397,3356.2471394400445
398,3356.178989198042
399,3356.1143492523574
400,3356.051765370821
401,3355.9878723869306
402,3355.922672022856
403,3355.8589274523247
404,3355.7952054639964
405,3355.7292790783645
406,3355.661171513935
407,3355.5925711871696
408,3355.522723466071
409,3355.4507813078308
410,3355.380565820097
411,3355.309775399418
412,3355.2383402232576
413,3355.1595413441974
414,3355.081853286706
415,3355.004317009513
416,3354.9233856710243
417,3354.838299077516
418,3354.7503103173117
419,3354.660547415415
420,3354.5691763714976
421,3354.472878609301
422,3354.3735963169274
423,3354.2716109624553
424,3354.1679725257222
425,3354.0659306936536
426,3353.961585927991
427,3353.853756041551
428,3353.7466525236673
429,3353.637974541773
430,3353.5335286845884
431,3353.4381964647355
432,3353.340805341278
433,3353.2301298673424
434,3353.123868960528
435,3353.025879618639
436,3352.926926227299
437,3352.826933731871
438,3352.73382229907
439,3352.6482818703557
440,3352.5704525866336
441,3352.4861397766936
442,3352.406738183181
443,3352.333282705244
444,3352.2630403164835
445,3352.194678435455
446,3352.127821253662
447,3352.062739266358
448,3352.002009738293
449,3351.946492623358
450,3351.8914894071168
451,3351.8330541457135
452,3351.777303295989
453,3351.7316389888256
454,3351.67634436651
455,3351.633181369167
456,3351.5801211167413
457,3351.5227931207796
458,3351.4692129907007
459,3351.4149665565988
460,3351.3559535766117
461,3351.2948949482043
462,3351.2326140166533
463,3351.1692707053858
464,3351.1026050254463
465,3351.0344786936384
466,3350.965119563603
467,3350.8925703374857
468,3350.816252674704
469,3350.736873068655
470,3350.6548068446186
471,3350.5797027753692
472,3350.4988180482633
473,3350.4188317658773
474,3350.3218504654183
475,3350.2232558110677
476,3350.131179997202
477,3350.035897810441
478,3349.9359522122686
479,3349.8373128116186
480,3349.739476299767
481,3349.6405966706357
482,3349.5430653816193
483,3349.4467673222384
484,3349.3518784758576
485,3349.257312035614
486,3349.1687154370375
487,3349.086488241286
488,3349.0034301419655
489,3348.915386881412
490,3348.836317824668
491,3348.7636108426555
492,3348.6879962570124
493,3348.6189866247623
494,3348.552756523297
495,3348.4885147914974
496,3348.428663191043
497,3348.3701516633046
498,3348.315914154506
499,3348.2651750751556
500,3348.2158543175474
501,3348.168698645454
502,3348.121996447735
503,3348.0778406927925
504,3348.0342807854613
505,3347.990812393713
506,3347.9493228970937
507,3347.908335448572
508,3347.8657181312246
509,3347.819474207226
510,3347.7726999376446
511,3347.725010661814
512,3347.6752863993615
513,3347.623612576345
514,3347.5700782083227
515,3347.514016462381
516,3347.457109756317
517,3347.401080139899
518,3347.341568111516
519,3347.279777027229
520,3347.2165731671976
521,3347.1486836057434
522,3347.0755625323854
523,3346.999660804328
524,3346.9196953758687
525,3346.838550841219
526,3346.7497865356686
527,3346.6633290385807
528,3346.5761367083633
529,3346.491226526078
530,3346.3981686486204
531,3346.3084073804202
532,3346.2220827159713
533,3346.1327965651735
534,3346.044834505844
535,3345.9603758562803
536,3345.8772662920874
537,3345.7997697188703
538,3345.727520153634
539,3345.6587712221403
540,3345.592301427185
541,3345.5306058637457
542,3345.472227423844
543,3345.4163865671753
544,3345.364316683197
545,3345.313342065425
546,3345.27034700918
547,3345.2294176285227
548,3345.191264746113
549,3345.151823976103
550,3345.1179019359065
551,3345.0869397270444
552,3345.056079191999
553,3345.0272081352364
554,3344.9986685239664
555,3344.9699849213202
556,3344.9416735969908
557,3344.9125231516273
558,3344.882497835767
559,3344.8518758329815
560,3344.8195195285243
561,3344.785738368744
562,3344.7500183171105
563,3344.712271551634
564,3344.6709167492827
565,3344.6294015117774
566,3344.5836496193265
567,3344.5362829109454
568,3344.4873623835483
569,3344.4398269422804
570,3344.3885878681735
571,3344.3345419401353
572,3344.2714504759983
573,3344.206423065505
574,3344.138197827343
575,3344.0639923306726
576,3343.9856891490163
577,3343.905352401237
578,3343.822490822116
579,3343.7367046441427
580,3343.651432628799
581,3343.5657856462662
582,3343.4796693071394
583,3343.393975826982
584,3343.3105775372196
585,3343.234716681503
586,3343.1586587774386
587,3343.0893546814777
588,3343.0255190567864
589,3342.9673362540234
590,3342.9126970913726
591,3342.863827358371
592,3342.8198392382196
593,3342.778088288258
594,3342.738873249113
595,3342.7061741404395
596,3342.6749374435853
597,3342.6449736033237
598,3342.6195816810277
599,3342.5965119465413
600,3342.57377227815
601,3342.5527329497118
602,3342.5324356798255
603,3342.513652934659
604,3342.496017437999
605,3342.4787446146747
606,3342.460372700466
607,3342.442960539221
608,3342.425750459459
609,3342.4078205460105
610,3342.3893327695914
611,3342.3709351129837
612,3342.352332790704
613,3342.3327858400853
614,3342.3123344536116
615,3342.2938368278033
616,3342.272182765693
617,3342.2509662137086
618,3342.224055642921
619,3342.19714870936
620,3342.1683450452665
621,3342.135168946565
622,3342.100766427271
623,3342.0641745607218
624,3342.0229636758986
625,3341.9787412982437
626,3341.9329576805776
627,3341.881491157075
628,3341.82468226345
629,3341.763509182205
630,3341.699201523799
631,3341.6292314792754
632,3341.5562821988246
633,3341.4807920218955
634,3341.4046183624605
635,3341.3277513112234
636,3341.250522338153
637,3341.175199030506
638,3341.1083478075648
639,3341.0487396015924
640,3340.9867924585224
641,3340.9246535443967
642,3340.8757583373026
643,3340.8274118611375
644,3340.7807883193314
645,3340.7396244077045
646,3340.7042681959774
647,3340.672090363287
648,3340.641495238095
649,3340.614132859339
650,3340.5905671181868
651,3340.568518951175
652,3340.5480444298573
653,3340.5296461565263
654,3340.5120821830596
655,3340.4952354115717
656,3340.479424889745
657,3340.4641643963887
658,3340.449199488574
659,3340.4346571079527
660,3340.4202120474033
661,3340.405906209364
662,3340.391683919933
663,3340.3774606067327
664,3340.3632788356927
665,3340.3490188362266
666,3340.334705142687
667,3340.320254953546
668,3340.3057019283215
669,3340.2910297368744
670,3340.276224239674
671,3340.2612647565006
672,3340.2462567247494
673,3340.231231829336
674,3340.215725618562
675,3340.2003176503013
676,3340.1846571792285
677,3340.168908949083
678,3340.152979879095
679,3340.13694254212
680,3340.120711451599
681,3340.1043070017804
682,3340.087750962177
683,3340.071002263813
684,3340.054098978665
685,3340.0370248304666
686,3340.019781879829
687,3340.00241360445
688,3339.984852402782
689,3339.9671873003404
690,3339.9494037488753
691,3339.9313918241032
692,3339.91340176441
693,3339.8956443088296
694,3339.877226836421
695,3339.859154066215
696,3339.8404942955517
697,3339.82185996908
698,3339.803673969686
699,3339.784539655149
700,3339.7654381657844
701,3339.7451155957665
702,3339.7241976278174
703,3339.702670095769
704,3339.679533120902
705,3339.655430078015
706,3339.629506428861
707,3339.6018365847503
708,3339.5721349680543
709,3339.540837717964
710,3339.507301010305
711,3339.469214428626
712,3339.426000100585
713,3339.376098325276
714,3339.3197119640754
715,3339.2570278147828
716,3339.1907547154187
717,3339.119875488956
718,3339.048023926041
719,3338.9737051946754
720,3338.906064871267
721,3338.8441760163614
722,3338.779470107642
723,3338.7145893432316
724,3338.663900155818
725,3338.6110959468197
726,3338.5638050969537
727,3338.5227813114157
728,3338.481298807647
729,3338.4471539024053
730,3338.417051922897
731,3338.390094391723
732,3338.3669539427888
733,3338.344997809529
734,3338.326779365963
735,3338.309071002287
736,3338.2909105574313
737,3338.27366804498
738,3338.2572791013445
739,3338.239090159421
740,3338.2218004805536
741,3338.203324212358
742,3338.1850351097028
743,3338.1662944434875
744,3338.1474081022493
745,3338.1287295334714
746,3338.1095804589636
747,3338.090697270138
748,3338.0713255005044
749,3338.051917929022
750,3338.0323237491452
751,3338.012413172804
752,3337.9923852723014
753,3337.9723601296896
754,3337.951731994662
755,3337.931205933261
756,3337.910657166338
757,3337.8896935964563
758,3337.868654758322
759,3337.847351997334
760,3337.826038141131
761,3337.8044375085783
762,3337.782709018429
763,3337.760770930421
764,3337.738591438246
765,3337.7162939818318
766,3337.694081971066
767,3337.6718923084077
768,3337.650579681174
769,3337.6289609924956
770,3337.6064539281306
771,3337.584523430281
772,3337.56324466529
773,3337.540558692812
774,3337.518642231357
775,3337.49655323804
776,3337.473987526541
777,3337.4513350805155
778,3337.428565836059
779,3337.40561585542
780,3337.382532925032
781,3337.359239025918
782,3337.3362314963238
783,3337.3129596795034
784,3337.289199459888
785,3337.2654254284944
786,3337.241744527349
787,3337.2179386938974
788,3337.1939404520117
789,3337.1696719772253
790,3337.145253762089
791,3337.120625971736
792,3337.0958275106254
793,3337.0709234039527
794,3337.046005334131
795,3337.0216266095485
796,3336.998906915581
797,3336.9735290421936
798,3336.94838762894
799,3336.9257036019853
800,3336.900872712768
801,3336.876466097832
802,3336.852812160817
803,3336.8278323074333
804,3336.803223616974
805,3336.778878690755
806,3336.753967273147
807,3336.7287764090797
808,3336.7036544704224
809,3336.6781561227144
