Epoch,Loss
0,33.26792235346357
1,33.266297346596964
2,33.26466702375231
3,33.263032034047505
4,33.26139282736828
5,33.25974854200849
6,33.25809939821582
7,33.256445064127526
8,33.25478483485202
9,33.253119346452195
10,33.25144837817436
11,33.2497713318087
12,33.248089088981914
13,33.24640275984073
14,33.2447096183118
15,33.24301144258202
16,33.241308127350074
17,33.23959850418322
18,33.23788242268496
19,33.23616062607647
20,33.23443270497729
21,33.23269978689267
22,33.23096156532841
23,33.2292196682923
24,33.22747550009331
25,33.22572853671913
26,33.22398169559505
27,33.22223548742421
28,33.22048946680325
29,33.218745362487766
30,33.21700301953524
31,33.2152623128321
32,33.21352479836126
33,33.211790739879355
34,33.2100591433058
35,33.20833123304417
36,33.20660588315277
37,33.20488410780292
38,33.20316548574723
39,33.2014499444565
40,33.199736603692756
41,33.19802568846957
42,33.196316455982945
43,33.19461178893622
44,33.19291045458683
45,33.19121453029376
46,33.18952551359856
47,33.18784605273394
48,33.18617683130702
49,33.18452002458146
50,33.18287924259209
51,33.18125469959994
52,33.17964621469979
53,33.17805488346196
54,33.176481191836125
55,33.174924920299574
56,33.17338301615089
57,33.17185587198028
58,33.17034268969979
59,33.168840592591025
60,33.167350166147635
61,33.16586868524085
62,33.164394993793884
63,33.1629280844645
64,33.16146648109107
65,33.16000867101272
66,33.158552924539784
67,33.15709811971965
68,33.155643562516936
69,33.15418703173499
70,33.15272840016544
71,33.15126481555113
72,33.14979818789042
73,33.14832545789783
74,33.1468477785422
75,33.14536300338928
76,33.14387217692553
77,33.1423739910702
78,33.140869711566495
79,33.13935910299832
80,33.13784234621512
81,33.13632111191125
82,33.13479529679879
83,33.133266187519204
84,33.131736079279484
85,33.13020385027771
86,33.12867085509073
87,33.127138324327255
88,33.125607923650556
89,33.12407864557998
90,33.122551805425665
91,33.12102613416116
92,33.11950589224274
93,33.117989997778984
94,33.11648008590671
95,33.114975283618705
96,33.11347600717649
97,33.1119853380266
98,33.11050261409049
99,33.109027543662556
100,33.10756026310198
101,33.10610041306909
102,33.10464940350859
103,33.10320402003782
104,33.10176504317053
105,33.10033193768697
106,33.09890394239862
107,33.097480195929194
108,33.09606017718191
109,33.09464383321622
110,33.0932317686796
111,33.09182179544173
112,33.09041409925869
113,33.08901017508514
114,33.0876089739113
115,33.086207286095714
116,33.08481164038934
117,33.083416698664
118,33.082022183413095
119,33.08063224714612
120,33.07924355823908
121,33.07785301545813
122,33.07646742153181
123,33.07508262321954
124,33.0736945316163
125,33.072310224367534
126,33.07092621859875
127,33.069538918376935
128,33.06815342762443
129,33.06676670968514
130,33.06537986390533
131,33.06399001637608
132,33.0626002133839
133,33.061208751035615
134,33.05981759994259
135,33.058423601674406
136,33.05702825401077
137,33.05563398424156
138,33.05423796878423
