Epoch,Loss
0,1261.009658478612
1,1260.3701539501635
2,1259.7307909698422
3,1259.0909007655894
4,1258.449891964102
5,1257.807476895824
6,1257.1642489247963
7,1256.5195752140287
8,1255.873795141902
9,1255.2275772151754
10,1254.5814866750156
11,1253.935248223662
12,1253.2895166464907
13,1252.6440967630779
14,1251.9990648315636
15,1251.356501857221
16,1250.716228758006
17,1250.0776915670729
18,1249.4408688090468
19,1248.8058233955544
20,1248.173079607909
21,1247.54266708582
22,1246.9151488624577
23,1246.289736601774
24,1245.6660891636543
25,1245.045059505965
26,1244.4276245915498
27,1243.8135472609035
28,1243.2022732274088
29,1242.5938988393464
30,1241.9877657004208
31,1241.3850869026173
32,1240.7856760650366
33,1240.1902905484262
34,1239.5989487679933
35,1239.010036687201
36,1238.4238380754744
37,1237.8414393487246
38,1237.262695391446
39,1236.6879573675758
40,1236.1178062466263
41,1235.5524460620366
42,1234.991552983545
43,1234.43369654164
44,1233.8794083137566
45,1233.330545803854
46,1232.7864727608141
47,1232.2465825513993
48,1231.7105482033796
49,1231.1782815528995
50,1230.6497185996727
51,1230.1246989471208
52,1229.6031252565938
53,1229.085155284788
54,1228.57154702195
55,1228.0622185455397
56,1227.5567580642353
57,1227.056203536236
58,1226.5601183549763
59,1226.0694969618628
60,1225.584272226225
61,1225.1048516252722
62,1224.6317188909304
63,1224.1653478352632
64,1223.705391835436
65,1223.2514301836336
66,1222.8033278688044
67,1222.3607556115671
68,1221.9229831619325
69,1221.4909060718455
70,1221.0644083641896
71,1220.6435490237702
72,1220.228368989363
73,1219.8198744303813
74,1219.4179101785712
75,1219.0222813823304
76,1218.6328270973802
77,1218.2493680156347
78,1217.8717523328528
79,1217.5001464438717
80,1217.133508324457
81,1216.7710592931935
82,1216.4130856111144
83,1216.059794014907
84,1215.7108105259176
85,1215.3664919681669
86,1215.0266706015566
87,1214.690544019908
88,1214.3582978636964
89,1214.0299089908253
90,1213.7051672550056
91,1213.3839339387127
92,1213.0661755612855
93,1212.7511966494405
94,1212.4392457568808
95,1212.129853972869
96,1211.822844938534
97,1211.5184296375592
98,1211.2158250585155
99,1210.9139984862254
100,1210.6132099187507
101,1210.313597963777
102,1210.0156176217688
103,1209.7188393552085
104,1209.4237674633234
105,1209.13070605851
106,1208.838517276101
107,1208.5473201414902
108,1208.2570238022622
109,1207.96738636064
110,1207.6781626697318
111,1207.389268272707
112,1207.1004331544523
113,1206.8115992131338
114,1206.5226114059362
115,1206.2339015608648
116,1205.9453941496097
117,1205.65667372981
118,1205.3678320782058
119,1205.0788898501464
120,1204.7897226253967
121,1204.5002919971928
122,1204.2098036722002
123,1203.9183528112367
124,1203.6259019251079
125,1203.3333563279766
126,1203.0409587454787
127,1202.7485224418097
128,1202.455206552088
129,1202.1611254033678
130,1201.866340319091
131,1201.5707815735823
132,1201.2745129598088
133,1200.9775283766487
134,1200.6796081241876
135,1200.3808526422129
136,1200.0814337125128
137,1199.781620800026
138,1199.4809405769038
139,1199.1800708706357
140,1198.879010672865
141,1198.577249589336
142,1198.2750484432383
143,1197.9727225077236
144,1197.6699798887769
145,1197.3674989426113
146,1197.0649445656204
147,1196.762272132593
148,1196.459180309226
149,1196.1555499359772
150,1195.8522046476846
151,1195.5486594949975
152,1195.2449871875071
153,1194.9413041601697
154,1194.6375060994976
155,1194.3336751121708
156,1194.0296512538396
157,1193.7249524395359
158,1193.419923995796
159,1193.1145005371031
160,1192.809150650801
161,1192.50434677003
162,1192.1994339009318
163,1191.8942894432575
164,1191.5895278204484
165,1191.2847510378247
166,1190.9794684164174
167,1190.6738651141416
168,1190.3675331950044
169,1190.0602546836328
170,1189.7517241819826
171,1189.4417468305542
172,1189.1303788095038
173,1188.8177169932048
174,1188.5034952822557
175,1188.1874256984497
176,1187.8695810890063
177,1187.5497317582833
178,1187.227550250326
179,1186.9030210097155
180,1186.5758014569935
181,1186.2460153848585
182,1185.9138883098256
183,1185.5793985340242
184,1185.242579432671
185,1184.9039080668117
186,1184.5634743407
187,1184.2205971276112
188,1183.8746556185406
189,1183.5260509766672
190,1183.175021337596
191,1182.8214588237054
192,1182.464949222449
193,1182.1058137037653
194,1181.7438935625462
195,1181.3787508501603
196,1181.0098433652358
197,1180.6370676292659
198,1180.2608494831957
199,1179.8806810098788
200,1179.4967013388805
201,1179.1087319570192
202,1178.715969950756
203,1178.317901356879
204,1177.9148913556562
205,1177.5070714578574
206,1177.0945838780813
207,1176.6776661127794
208,1176.256924447406
209,1175.8322227267315
210,1175.4034412978028
211,1174.9704991499605
212,1174.5329459863947
213,1174.0911985461612
214,1173.6453870917378
215,1173.1959395455667
216,1172.7432496107613
217,1172.288202838474
218,1171.8305975104372
219,1171.3714672901176
220,1170.910106858914
221,1170.4463254330747
222,1169.980870302878
223,1169.5142954887804
224,1169.0475917217589
225,1168.5800689414466
226,1168.1116845628483
227,1167.6417205950434
228,1167.1702886603098
229,1166.6995420120406
230,1166.228545013189
231,1165.757453312817
232,1165.2860779018647
233,1164.8152484725556
234,1164.3449998779483
235,1163.8759455405852
236,1163.4083513649882
