Epoch,Loss
0,3299.052698665686
1,2471.895216639293
2,2460.1509150327856
3,3157.8136225601547
4,3663.1677146304833
5,2724.4550191991757
6,2030.3316615913193
7,1790.7322775439877
8,2267.381739428016
9,2767.0649791588576
10,2674.840361571593
11,2272.8014842673756
12,1835.4889546502875
13,1800.653119200488
14,2195.271150001429
15,2462.0194037267756
16,2737.3536023907363
17,3006.8593859732946
18,3092.5145340703066
19,3003.493864753518
20,2836.962517007029
21,2512.395063385712
22,2152.4455429872546
23,1915.9446929920987
24,1598.9114514537912
25,1919.4531098822824
26,2219.6795650372346
27,2505.89309051832
28,2463.9860606184234
29,2190.6501768053545
30,1886.746328921204
31,1619.3086062306813
32,1696.7249133609394
33,1741.192243767502
34,1737.4485974771032
35,1734.8475731735555
36,1736.9982475767954
37,1742.0623919408818
38,1770.9369234921412
39,1734.4521285935512
40,1735.3633899990152
41,1738.1166271410536
42,1595.5882099078613
43,1618.3276985875639
44,1754.648012851207
45,1615.8399969336251
46,1595.905445549373
47,1637.608340438247
48,1610.338381973267
49,1600.268734149563
50,1617.3656706932697
51,1648.7134109259277
52,1736.3343379180017
53,1919.1089784466935
54,2137.8768707961926
55,2290.5783035304876
56,2387.6739388610886
57,2183.2482429055503
58,2140.939522887775
59,1932.8430403832633
60,1835.6207442413377
61,1632.5614009612625
62,1869.1929461515585
63,2197.641177037186
64,2524.8734906994723
65,2722.678473273913
66,2668.6815127202135
67,2442.7389009492445
68,1970.1218032062413
69,1637.1695191777235
70,1919.203640011662
71,2146.980338547196
72,2402.7401406380977
73,2618.1930689118954
74,2568.7959895423787
75,2407.6030815156505
76,2177.2598893415657
77,2033.8610331165567
78,1775.9718945734373
79,1605.0478482212127
80,1895.7464545465493
81,2211.551379749298
82,2522.2485356638153
83,2584.4908974988994
84,2740.0882291086937
85,2576.1534543188554
86,2512.643637302257
87,2222.2715959330963
88,2068.3326323186793
89,1742.1590173882864
90,1735.7246604779716
91,1935.9497289479264
92,2192.070263973365
93,2414.162022061737
94,2486.9913592356565
95,2452.3886784575466
96,2413.627298182868
97,2356.7116321278463
98,1970.1777758662236
99,1738.247524476391
100,1765.25103347187
101,1915.1535356571533
102,2189.4364319343154
103,2240.340752424658
104,2416.7044384926307
105,2301.703368348385
106,2070.49930134366
107,1653.7502395572674
108,1907.4365320038933
109,2135.9154242987006
110,2332.0453554786127
111,2408.4851146297497
112,2421.4121161496423
113,2434.1548426206327
114,2429.1426331629527
115,2419.3178718567488
116,2408.861066845753
117,2397.1768129181237
118,2289.1077946447554
119,2152.383843965861
120,1955.8559239077065
121,1788.1214621665833
122,1623.6198686733396
123,1811.3300558099547
124,1905.543621466387
125,2109.6613552181716
126,2083.4750400682506
127,1898.5622923298024
128,1855.878794720206
129,1614.3071396846105
130,1605.903463788799
131,1714.580550751701
132,1599.725281502901
133,1716.3501703063034
134,1725.5832080281348
135,1607.544907693022
136,1603.4195195718983
137,1628.0940434555555
138,1602.2731090993782
139,1606.943102247853
140,1636.4740704385704
141,1597.9532091334058
142,1650.256955785352
143,1690.8710566600134
144,1595.6746854737503
145,1608.8406724185274
146,1676.0466101866489
147,1604.341483592949
148,1590.1560515037174
149,1637.6677289038935
150,1600.2459268607788
151,1605.9350093825096
152,1699.197459845182
153,1624.3341108238114
154,1613.2312717464167
155,1600.1036974906758
156,1595.3230952683905
157,1619.5332422936146
158,1624.0532200026964
159,1588.7917954649454
160,1593.7828652430335
161,1594.2422443205528
162,1594.579206075065
163,1597.0477318715969
164,1597.3815253072562
165,1596.1363594055392
166,1593.4436238987444
167,1592.9567348215453
168,1591.3191199981416
169,1593.9247197916864
170,1596.6832350148784
171,1595.2528270411656
172,1604.1263905962267
173,1589.5342553020928
174,1589.585209581563
175,1588.1052878934554
176,1588.2875353299864
177,1587.1149835634942
178,1586.1598083619092
179,1585.2833853571897
180,1583.4620890328915
181,1581.849342419192
182,1580.8609905261726
183,1574.8587415918876
184,1604.7172802188925
185,1597.924522426377
186,1575.2798483331621
187,1578.1243375956315
188,1578.5216857295882
189,1577.0548434427103
190,1577.067680179916
191,1573.463464521691
192,1570.4384129080722
193,1566.3336936716053
194,1558.8499246495567
195,1551.9075115443611
196,1592.3195150089196
197,1547.8965629163963
198,1536.8091206527017
199,1592.1359347596629
200,1520.2189043019193
201,1523.0016325297001
202,1571.2950056444063
203,1500.4936146634777
204,1486.6203601958293
205,1542.8522398062878
206,1469.0189918456244
207,1447.33955761441
208,1441.0606946976638
209,1436.0939412932316
210,1411.641579708965
211,1392.5644421497288
212,1371.1878965970468
213,1352.3195660471984
214,1335.4931990495488
215,1320.0788755785825
216,1305.4762227493075
217,1282.6363361995152
218,1255.9811074810143
219,1238.9734493036467
220,1224.5462033605022
221,1205.17675640582
222,1198.4548530842994
223,1191.4841066126694
224,1202.0859837851597
225,1184.8420134182727
226,1183.9369921997807
227,1176.3821096707807
228,1199.344801262539
229,1304.695676190156
230,1323.150866502024
231,1403.1742679001518
232,1374.3105736340565
233,1288.9739302244739
234,1275.9800999482343
235,1161.9970185842774
236,1118.9185189964978
237,1201.6558415999991
238,1112.3692528196405
239,1101.8400775345701
240,1070.2917739606228
241,1060.1330429783166
242,1059.6814980288646
243,1050.2359123356548
244,1048.4570241194347
245,1025.4592195064506
246,1008.4455862266093
247,1012.048414723582
248,995.507100772968
249,979.0971033779952
250,1003.8673627510345
251,997.9913363539833
252,955.0400149822237
253,932.8119345496837
254,962.1144501138533
255,933.8190084753907
256,938.8736741704233
257,944.2110113102541
258,945.2824678704679
259,908.1488395419844
260,918.662981626383
261,938.0642510134011
262,988.4236594198644
263,906.7710816651634
264,982.4026302348414
265,917.7496479719927
266,962.0360347616016
267,894.529955078584
268,1026.8578528739693
269,929.8550404130427
270,1030.514088437504
271,1074.7872095577998
272,1090.3963142852645
273,1126.1552486979165
274,1059.5857866471044
275,1093.1046147025372
276,1051.6725240767803
277,944.6343764583518
278,928.1248915133664
279,971.2074777493167
280,931.8810625119123
281,979.4064397119494
282,1009.1360133358119
283,1089.5647507405754
284,1112.3818790295209
285,1054.8093533580673
286,1067.9682805637328
287,953.7950011941581
288,907.4265015346297
289,1115.0457996434982
290,1143.0550642125766
291,1136.50954492879
292,1129.802548897024
293,1061.613704855611
294,869.7533401884431
295,973.95505576918
296,1084.8848718088495
297,1142.3054139164615
298,1101.5700083222175
299,1029.7846766495545
300,876.7819377249989
301,861.2127956331539
302,915.6071848374041
303,853.2107960828419
304,853.8392276949276
305,861.8425440633287
306,854.8819968858728
307,853.7564515241279
308,837.631801795572
309,846.9975165009411
310,836.520983560524
311,832.326588635342
312,833.5197515720608
313,827.0935708781342
314,841.4849502544627
315,831.5482757639749
316,821.0029637019337
317,834.5033845636367
318,861.4828781146888
319,861.7066119008844
320,866.0862263252468
321,817.7670305323097
322,842.7550478368953
323,807.2882077497029
324,828.6160942302604
325,811.8137470041053
326,836.2199896765859
327,807.728873024566
328,820.6371109987508
329,806.115392953163
330,801.2649415797155
331,808.5869866325465
332,797.4354525496148
333,814.9843128515296
334,814.872034312722
335,811.0956596077723
336,856.6330753344483
337,825.166784284099
338,796.4746966968435
339,849.1281530549818
340,791.4054030388393
341,831.0166078019408
342,809.8892366128099
343,845.8225270578185
344,788.0934678730017
345,820.1427354899305
346,788.8856477363804
347,797.2258252729783
348,789.7960677572869
349,783.0452481511287
350,797.9190807851883
351,795.1571096066606
352,783.712847283585
353,779.1841050243954
354,779.6731569908785
355,792.132310678093
356,780.6056769585134
357,781.4140352309663
358,793.4149299072116
359,789.5705243118113
360,778.5034222631895
361,782.5480988335958
362,784.6041685289775
363,787.574344996501
364,780.8539989952064
365,775.880509489543
366,778.9160053560855
367,784.1233555232561
368,774.0086101577208
369,796.6629786543266
370,773.2247062902402
371,770.0535100276343
372,790.6407584129395
373,773.4429728234147
374,762.9682216182641
375,765.8867852386815
376,782.4385791053751
377,768.4341544618428
378,759.6915335602417
379,786.2576996379549
380,762.0440513953907
381,770.5901602521138
382,806.7695833692899
383,761.1201432815417
384,821.9481120044015
385,766.6485236890006
386,840.1710161623673
387,814.4363519007255
388,804.8671030324825
389,784.4180141570323
390,829.7311784962039
391,818.0748383827872
392,783.479777707039
393,786.1870980589641
394,800.2712995264296
395,793.4248416240011
396,786.5743213108103
397,778.9322513244297
398,791.7607173447091
399,782.4227193158135
400,787.925123531246
401,779.6314640625559
402,793.4275124225692
403,803.5755303245948
404,769.3821227060627
405,775.751713399405
406,783.2976782390914
407,778.2690595916843
408,777.4606780517521
409,765.1330198203078
410,783.4796080031035
411,774.1528813564722
412,779.9818019630517
413,767.9435590819159
414,772.9096861312488
415,759.9852758406556
416,774.455321608603
417,762.208218145027
418,775.0795868429047
419,767.341195513501
420,761.2472618380644
421,754.8424961279645
422,762.2949826754195
423,752.551425198974
424,769.7923314914387
425,749.6119863300482
426,760.827801978815
427,746.9193350920671
428,756.0104035998263
429,745.9794056675728
430,752.524074023809
431,745.4597116129047
432,747.9019352800759
433,746.2659850523511
434,743.7720434032763
435,744.6938640363544
436,745.6465906858732
437,742.9041932633289
438,751.0112061327792
439,743.5542337519295
440,747.3657696512105
441,746.8202693586235
442,741.3470450471207
443,749.8300882604784
444,741.4958100536915
445,750.813247143294
446,750.410900875177
447,740.1105823049143
448,759.3889439343321
449,738.9931667685536
450,743.2793824575091
451,744.1267462689234
452,738.123551757469
453,739.3714540991908
454,738.461351890898
455,738.1345811857848
456,740.3535530122545
457,738.5255281734945
458,736.7918047942158
459,736.999485140622
460,736.3516383045946
461,736.8690724893554
462,744.9089240213658
463,736.6710640225014
464,742.2588942873595
465,742.4807789674499
466,735.5822878621186
467,743.0426436952812
468,740.2061153248372
469,736.9542249495878
470,741.6085813774548
471,738.2876334969419
472,737.4839087174653
473,747.1565485395062
474,735.3581066578504
475,736.1678419031576
476,747.0207266751106
477,739.5407738217773
478,734.6723230104863
479,750.7857392790818
480,739.3943231102729
481,733.8055527595355
482,744.6485724326931
483,738.2190829976588
484,731.891379613277
485,746.6338373060294
486,733.5328811476588
487,731.5179514968434
488,732.4844496751696
489,730.7501626996564
490,730.8553248749554
491,733.5361960593781
492,733.1523695675562
493,731.1679674578247
494,730.2863234610195
495,734.8063548745669
496,731.2157693337347
497,730.4627028202735
498,730.2692775892651
499,731.0427708060402
500,729.6108672621226
501,729.222202969911
502,734.434689544605
503,728.5577494432896
504,729.5912622509051
505,735.2585832677319
506,735.1878783148381
507,728.0300242978673
508,728.4376325275142
509,733.8864512865437
510,730.3767958722191
511,727.4708359671844
512,732.5675066568809
513,735.7305580365817
514,728.497373048071
515,738.5371203855555
516,754.0370746049055
517,728.5189770687622
518,772.5496883005756
519,727.0960225250788
520,764.3188666740035
521,725.377595367494
522,753.0665795025772
523,733.2187802771352
524,729.4115989265475
525,747.8391414871819
526,726.2871049226608
527,739.3067774342553
528,735.6087651275327
529,728.8370197252755
530,732.4954269200475
531,729.5447414298848
532,725.4359398863344
533,726.884562051761
534,725.6719207317688
535,727.7737854270587
536,723.4839668739693
537,724.8167060054607
538,730.3200164967479
539,724.0627997166202
540,723.9888344331794
541,723.2900782388829
542,722.6218128197726
543,724.1598847535238
544,722.8524388322793
545,722.7589759011202
546,729.0227126845588
547,726.0512552225356
548,722.5256234225537
549,722.4616216376246
550,724.736627864101
551,730.301515542368
552,722.0874433958375
553,733.5127926741926
554,743.6821206728674
555,721.3026015743222
556,721.9791499863477
557,735.1024841782211
558,726.1206079002665
559,720.1540627945928
560,725.3011807125622
561,723.4133715244807
562,719.2613022561288
563,719.8299182231341
564,728.9496560498388
565,726.2945548754813
566,718.6484477836889
567,739.4141057937213
568,723.927107441728
569,718.5594310018704
570,738.8188834161075
571,721.2237247099536
572,717.3860607693363
573,725.8543024409522
574,721.3228924406353
575,716.1760478766369
576,718.4765971181336
577,726.5587559616419
578,724.4441777848438
579,721.3894755232172
580,717.4221428686701
581,721.7189298607767
582,726.6356692923899
583,718.9025936216981
584,716.5207044217711
585,721.7662315479982
586,720.1572657708992
587,717.6443140232009
588,715.3387344709024
589,724.86376538149
590,723.3612615353194
591,714.4049679396223
592,719.6014131551528
